route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11-331,230501-MULTI-Holiday1-01,22823586-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996954,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823589-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996957,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823592-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823594-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996958,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823595-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823596-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996956,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823597-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996959,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823598-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996955,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823599-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823600-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823601-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996959,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823602-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996959,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823603-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823604-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996959,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823606-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996953,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823607-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996956,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823608-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996958,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823609-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996959,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823610-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996955,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823611-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996954,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823612-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996949,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823616-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996950,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823617-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996953,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823618-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996948,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823619-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996953,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823620-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996958,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823621-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996956,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823622-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996956,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823623-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996958,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823624-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996954,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823625-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996959,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823626-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996955,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823627-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996947,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823628-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996950,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823630-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996958,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823631-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996956,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823632-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996955,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823633-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996954,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823639-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996955,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823640-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996958,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823641-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996958,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823642-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996956,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823643-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996954,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823645-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996946,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823646-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996955,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823647-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996954,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823648-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996956,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823649-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996955,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823650-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996956,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823651-230501-MULTI-Holiday1-01,"11A STEELES EASTBOUND",0,996954,110126,1,1
11-331,230501-MULTI-Holiday1-01,22823652-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996958,110129,1,1
11-331,230501-MULTI-Holiday1-01,22823653-230501-MULTI-Holiday1-01,"11 STEELES WESTBOUND",1,996954,110118,1,1
11-331,230501-MULTI-Holiday1-01,22823655-230501-MULTI-Holiday1-01,"11A STEELES WESTBOUND",1,996958,110116,1,1
11-331,230501-MULTI-Holiday1-01,22823657-230501-MULTI-Holiday1-01,"11 STEELES EASTBOUND",0,996955,110129,1,1
115-331,230501-MULTI-Holiday1-01,22823661-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823662-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823663-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823664-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823665-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823666-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823667-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823668-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823669-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823670-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823672-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823673-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823674-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823675-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823676-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823677-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823678-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823679-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823680-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823681-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823682-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823683-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823684-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823685-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823686-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823687-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823688-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823689-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823690-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823692-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823693-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823694-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823695-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823696-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823697-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823698-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823699-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823700-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823701-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823702-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823703-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823704-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823705-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823706-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823707-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823708-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823709-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823710-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823711-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823712-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823713-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823714-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823715-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823716-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823717-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823718-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823719-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996960,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823720-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996960,1150018,1,1
115-331,230501-MULTI-Holiday1-01,22823722-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS SOUTH",1,996961,1150019,1,1
115-331,230501-MULTI-Holiday1-01,22823723-230501-MULTI-Holiday1-01,"115 AIRPORT EXPRESS NORTH",0,996961,1150018,1,1
511-331,230501-MULTI-Holiday1-01,22823725-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996975,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823726-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996982,5110045,1,1
511-331,230501-MULTI-Holiday1-01,22823727-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823728-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823729-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823730-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823731-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823732-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823733-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823734-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823735-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823736-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823737-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823738-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823739-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823740-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823741-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823742-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823743-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823744-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823745-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823746-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823747-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823748-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823749-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996973,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823750-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996974,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823752-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823753-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823754-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823755-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823756-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823757-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823758-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823759-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823760-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823761-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823762-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823763-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823764-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823765-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823767-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996979,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823768-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823769-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823770-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823771-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823772-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996978,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823773-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996968,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823774-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996978,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823775-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823776-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823777-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823778-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996977,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823779-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823780-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823781-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996973,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823782-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996976,5110049,1,1
511-331,230501-MULTI-Holiday1-01,22823783-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996970,5110045,1,1
511-331,230501-MULTI-Holiday1-01,22823784-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996976,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823786-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996973,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823787-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996974,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823788-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996979,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823789-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996980,5110049,1,1
511-331,230501-MULTI-Holiday1-01,22823790-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996981,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823791-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996966,5110045,1,1
511-331,230501-MULTI-Holiday1-01,22823792-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996970,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823793-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996972,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823794-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996980,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823795-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996968,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823796-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996967,5110045,1,1
511-331,230501-MULTI-Holiday1-01,22823797-230501-MULTI-Holiday1-01,"511 ZUM STEELES EASTBOUND",0,996971,5110039,1,1
511-331,230501-MULTI-Holiday1-01,22823798-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996981,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823799-230501-MULTI-Holiday1-01,"511 ZUM STEELES WESTBOUND",1,996969,5110044,1,1
511-331,230501-MULTI-Holiday1-01,22823800-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823801-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823802-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823803-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823804-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823805-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823806-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823807-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996977,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823808-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996977,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823809-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996977,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823810-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996979,5110042,1,1
511-331,230501-MULTI-Holiday1-01,22823811-230501-MULTI-Holiday1-01,"511A ZUM STEELES EAST",0,996977,5110037,1,1
511-331,230501-MULTI-Holiday1-01,22823812-230501-MULTI-Holiday1-01,"511A ZUM STEELES WEST",1,996974,5110042,1,1
